################################################################################
#
# Description: mobility
# Species:     electrons (particle)
# Data source: M. Becker et al. Comput. Phys. Commun. 180 (2009) 1230
# Data:        Umean [eV]  N*b [1/(V m s)]
# Dependence:  Umean
# Comment:
#
################################################################################

3.53075E-02    1.07454E+26
3.55969E-02    1.08592E+26
3.66097E-02    1.12056E+26
3.87476E-02    1.17828E+26
4.25571E-02    1.25577E+26
4.85615E-02    1.34669E+26
5.70866E-02    1.44226E+26
6.81288E-02    1.53278E+26
8.13266E-02    1.60962E+26
9.60496E-02    1.66693E+26
1.11559E-01    1.70231E+26
2.29755E-01    1.40423E+26
2.84917E-01    1.05361E+26
3.20490E-01    8.43391E+25
3.48675E-01    7.08478E+25
3.73009E-01    6.14711E+25
3.94913E-01    5.45562E+25
4.15101E-01    4.92293E+25
4.33992E-01    4.49879E+25
4.51856E-01    4.15230E+25
5.99628E-01    2.47985E+25
7.19623E-01    1.84879E+25
8.24039E-01    1.50115E+25
9.17097E-01    1.27555E+25
1.00150E+00    1.11558E+25
1.07917E+00    9.95524E+24
1.15146E+00    9.01733E+24
1.21932E+00    8.26198E+24
1.28346E+00    7.63902E+24
1.56388E+00    5.64428E+24
1.79937E+00    4.54957E+24
2.18878E+00    3.34626E+24
2.50737E+00    2.68123E+24
2.78012E+00    2.25403E+24
3.02138E+00    1.95499E+24
3.23987E+00    1.73333E+24
3.44124E+00    1.56216E+24
3.62945E+00    1.42588E+24
3.80726E+00    1.31489E+24
3.89284E+00    1.26689E+24
3.97635E+00    1.22316E+24
4.05777E+00    1.18332E+24
4.13700E+00    1.14709E+24
4.21386E+00    1.11425E+24
4.28811E+00    1.08466E+24
4.35946E+00    1.05816E+24
4.42767E+00    1.03462E+24
4.49250E+00    1.01391E+24
4.55376E+00    9.95849E+23
4.61135E+00    9.80265E+23
4.66524E+00    9.66958E+23
4.71544E+00    9.55723E+23
4.76204E+00    9.46346E+23
4.80517E+00    9.38618E+23
4.84502E+00    9.32337E+23
4.88177E+00    9.27312E+23
4.91564E+00    9.23366E+23
4.94684E+00    9.20340E+23
4.97559E+00    9.18089E+23
5.00210E+00    9.16485E+23
5.02658E+00    9.15418E+23
5.04920E+00    9.14791E+23
5.07016E+00    9.14520E+23
5.08960E+00    9.14535E+23
5.10768E+00    9.14774E+23
5.12453E+00    9.15187E+23
5.14028E+00    9.15730E+23
5.15503E+00    9.16369E+23
5.16889E+00    9.17073E+23
5.18194E+00    9.17817E+23
5.19426E+00    9.18580E+23
5.20592E+00    9.19349E+23
5.21699E+00    9.20108E+23
5.22752E+00    9.20846E+23
5.23756E+00    9.21557E+23
5.24716E+00    9.22232E+23
5.25637E+00    9.22867E+23
5.26521E+00    9.23457E+23
5.27372E+00    9.24000E+23
5.28986E+00    9.24940E+23
5.30498E+00    9.25679E+23
5.31926E+00    9.26218E+23
5.33282E+00    9.26564E+23
5.34576E+00    9.26724E+23
5.35818E+00    9.26712E+23
5.37014E+00    9.26537E+23
5.38171E+00    9.26213E+23
5.39293E+00    9.25752E+23
5.40384E+00    9.25167E+23
5.50157E+00    9.14540E+23
5.58691E+00    8.99770E+23
5.66460E+00    8.84244E+23
5.73644E+00    8.69307E+23
5.80343E+00    8.55459E+23
5.86624E+00    8.42839E+23
5.92543E+00    8.31431E+23
5.98142E+00    8.21152E+23
6.03458E+00    8.11896E+23
6.08523E+00    8.03552E+23
6.13364E+00    7.96014E+23
6.18005E+00    7.89188E+23
6.22465E+00    7.82985E+23
6.26763E+00    7.77331E+23
6.30915E+00    7.72159E+23
6.34932E+00    7.67413E+23
6.42612E+00    7.59000E+23
6.49881E+00    7.51768E+23
6.56802E+00    7.45472E+23
6.63425E+00    7.39925E+23
6.69789E+00    7.34985E+23
6.75928E+00    7.30541E+23
6.81869E+00    7.26508E+23
6.87637E+00    7.22817E+23
6.93250E+00    7.19416E+23
6.98726E+00    7.16260E+23
7.04081E+00    7.13314E+23
7.09327E+00    7.10550E+23
7.14477E+00    7.07944E+23
7.19539E+00    7.05477E+23
7.24525E+00    7.03132E+23
7.29441E+00    7.00897E+23
7.34296E+00    6.98758E+23
7.39096E+00    6.96706E+23
7.43847E+00    6.94733E+23
7.48555E+00    6.92833E+23
7.60166E+00    6.88357E+23
7.71601E+00    6.84220E+23
7.82914E+00    6.80369E+23
7.94144E+00    6.76763E+23
8.05327E+00    6.73374E+23
8.16490E+00    6.70180E+23
8.27653E+00    6.67162E+23
8.38837E+00    6.64306E+23
8.61320E+00    6.59031E+23
8.84030E+00    6.54273E+23
9.07033E+00    6.49963E+23
9.30372E+00    6.46045E+23
9.54081E+00    6.42466E+23
9.78184E+00    6.39181E+23
1.00270E+01    6.36147E+23
1.02763E+01    6.33328E+23
1.05300E+01    6.30691E+23
1.07880E+01    6.28207E+23
1.10504E+01    6.25850E+23
1.13172E+01    6.23598E+23
1.15883E+01    6.21432E+23
1.18636E+01    6.19334E+23
1.21432E+01    6.17291E+23
1.24270E+01    6.15289E+23
1.27149E+01    6.13321E+23
1.30067E+01    6.11375E+23
1.33024E+01    6.09447E+23
1.36020E+01    6.07529E+23
1.39053E+01    6.05617E+23
1.42122E+01    6.03707E+23
1.45225E+01    6.01797E+23
1.48364E+01    5.99883E+23
1.51535E+01    5.97966E+23
1.54740E+01    5.96040E+23
1.57974E+01    5.94111E+23
1.61239E+01    5.92175E+23
1.64534E+01    5.90233E+23
1.67857E+01    5.88285E+23
1.71208E+01    5.86331E+23
1.74586E+01    5.84372E+23
1.77990E+01    5.82409E+23
1.81420E+01    5.80442E+23
1.84874E+01    5.78473E+23
1.88354E+01    5.76501E+23
1.91857E+01    5.74530E+23
1.95379E+01    5.72562E+23
1.98928E+01    5.70592E+23
2.02500E+01    5.68623E+23
2.20676E+01    5.58846E+23
2.39353E+01    5.49263E+23
2.58505E+01    5.39959E+23
2.78116E+01    5.30996E+23
2.98180E+01    5.22416E+23
3.18695E+01    5.14244E+23
3.39658E+01    5.06497E+23
3.61096E+01    4.99162E+23
3.83007E+01    4.92241E+23
4.05404E+01    4.85722E+23
4.28292E+01    4.79596E+23
4.51697E+01    4.73836E+23
4.75623E+01    4.68429E+23
5.00084E+01    4.63358E+23
5.25092E+01    4.58604E+23
5.50659E+01    4.54148E+23
5.76796E+01    4.49973E+23
6.03514E+01    4.46063E+23
6.30824E+01    4.42401E+23
6.58712E+01    4.38983E+23
6.87236E+01    4.35771E+23
7.16381E+01    4.32762E+23
7.46154E+01    4.29945E+23
7.76522E+01    4.27326E+23
8.07578E+01    4.24853E+23
8.39285E+01    4.22538E+23
8.71651E+01    4.20369E+23
9.04681E+01    4.18337E+23
9.38381E+01    4.16433E+23
9.72758E+01    4.14649E+23
1.00763E+02    4.13053E+23
1.04338E+02    4.11481E+23
1.07982E+02    4.10008E+23
1.11695E+02    4.08626E+23
1.15479E+02    4.07330E+23
1.19332E+02    4.06115E+23
1.23256E+02    4.04974E+23
1.27251E+02    4.03904E+23
1.31317E+02    4.02899E+23
1.35454E+02    4.01955E+23
1.39650E+02    4.01117E+23
1.43931E+02    4.00282E+23
1.48283E+02    3.99497E+23
1.52708E+02    3.98758E+23
1.57205E+02    3.98063E+23
1.61774E+02    3.97410E+23
1.66415E+02    3.96794E+23
1.71129E+02    3.96213E+23
1.75916E+02    3.95666E+23
1.80775E+02    3.95150E+23
1.85688E+02    3.94684E+23
1.90693E+02    3.94223E+23
1.95771E+02    3.93787E+23
2.00921E+02    3.93375E+23
2.06145E+02    3.92985E+23
2.11441E+02    3.92615E+23
2.16810E+02    3.92264E+23
2.22251E+02    3.91931E+23
2.27766E+02    3.91615E+23
2.33353E+02    3.91315E+23
2.39013E+02    3.91029E+23
2.44746E+02    3.90756E+23
2.50551E+02    3.90497E+23
2.56429E+02    3.90249E+23
2.62381E+02    3.90013E+23
2.68404E+02    3.89787E+23
2.74501E+02    3.89572E+23
2.80671E+02    3.89365E+23
2.86913E+02    3.89168E+23
2.93228E+02    3.88979E+23
3.06006E+02    3.88702E+23
3.19155E+02    3.88372E+23
3.32599E+02    3.88069E+23
3.46338E+02    3.87791E+23
3.60375E+02    3.87538E+23
3.74712E+02    3.87308E+23
3.89350E+02    3.87100E+23
4.04293E+02    3.86916E+23
4.19543E+02    3.86754E+23
4.35105E+02    3.86615E+23
4.50853E+02    3.86808E+23
4.67057E+02    3.86700E+23
4.83587E+02    3.86617E+23
5.00446E+02    3.86562E+23
5.17642E+02    3.86535E+23
5.35180E+02    3.86536E+23
5.53068E+02    3.86568E+23
5.71312E+02    3.86631E+23
5.89920E+02    3.86726E+23
6.08901E+02    3.86855E+23
6.28054E+02    3.87235E+23
6.47814E+02    3.87424E+23
6.67975E+02    3.87650E+23
6.88545E+02    3.87915E+23
7.09535E+02    3.88219E+23
7.30957E+02    3.88563E+23
7.52821E+02    3.88949E+23
7.75140E+02    3.89376E+23
7.97925E+02    3.89846E+23
8.21190E+02    3.90360E+23
