################################################################################
#
# Description: diffusion coefficient
# Species:     electrons (particle)
# Data source: M. Becker et al. Comput. Phys. Commun. 180 (2009) 1230
# Data:        Umean [eV]  N*D [1/(m s)]
# Dependence:  Umean
# Comment:
#
################################################################################

3.53075E-02    2.52928E+24
3.55969E-02    2.61162E+24
3.66097E-02    2.91949E+24
3.87476E-02    3.60612E+24
4.25571E-02    4.84953E+24
4.85615E-02    6.78580E+24
5.70866E-02    9.45750E+24
6.81288E-02    1.27883E+25
8.13266E-02    1.65956E+25
9.60496E-02    2.06368E+25
1.11559E-01    2.46680E+25
2.29755E-01    4.63829E+25
2.84917E-01    4.86805E+25
3.20490E-01    4.74690E+25
3.48675E-01    4.57280E+25
3.73009E-01    4.40177E+25
3.94913E-01    4.24514E+25
4.15101E-01    4.10403E+25
4.33992E-01    3.97709E+25
4.51856E-01    3.86248E+25
5.99628E-01    3.11973E+25
7.19623E-01    2.71937E+25
8.24039E-01    2.46056E+25
9.17097E-01    2.27661E+25
1.00150E+00    2.13749E+25
1.07917E+00    2.02749E+25
1.15146E+00    1.93760E+25
1.21932E+00    1.86226E+25
1.28346E+00    1.79786E+25
1.56388E+00    1.57412E+25
1.79937E+00    1.43589E+25
2.18878E+00    1.26573E+25
2.50737E+00    1.16013E+25
2.78012E+00    1.08549E+25
3.02138E+00    1.02853E+25
3.23987E+00    9.82830E+24
3.44124E+00    9.44874E+24
3.62945E+00    9.12535E+24
3.80726E+00    8.84456E+24
3.89284E+00    8.71731E+24
3.97635E+00    8.59780E+24
4.05777E+00    8.48557E+24
4.13700E+00    8.38030E+24
4.21386E+00    8.28183E+24
4.28811E+00    8.19009E+24
4.35946E+00    8.10503E+24
4.42767E+00    8.02662E+24
4.49250E+00    7.95475E+24
4.55376E+00    7.88927E+24
4.61135E+00    7.82999E+24
4.66524E+00    7.77660E+24
4.71544E+00    7.72875E+24
4.76204E+00    7.68608E+24
4.80517E+00    7.64813E+24
4.84502E+00    7.61449E+24
4.88177E+00    7.58476E+24
4.91564E+00    7.55851E+24
4.94684E+00    7.53538E+24
4.97559E+00    7.51499E+24
5.00210E+00    7.49702E+24
5.02658E+00    7.48118E+24
5.04920E+00    7.46718E+24
5.07016E+00    7.45480E+24
5.08960E+00    7.44383E+24
5.10768E+00    7.43407E+24
5.12453E+00    7.42534E+24
5.14028E+00    7.41754E+24
5.15503E+00    7.41052E+24
5.16889E+00    7.40417E+24
5.18194E+00    7.39841E+24
5.19426E+00    7.39316E+24
5.20592E+00    7.38832E+24
5.21699E+00    7.38384E+24
5.22752E+00    7.37968E+24
5.23756E+00    7.37579E+24
5.24716E+00    7.37211E+24
5.25637E+00    7.36864E+24
5.26521E+00    7.36533E+24
5.27372E+00    7.36217E+24
5.28986E+00    7.35617E+24
5.30498E+00    7.35049E+24
5.31926E+00    7.34504E+24
5.33282E+00    7.33974E+24
5.34576E+00    7.33453E+24
5.35818E+00    7.32939E+24
5.37014E+00    7.32425E+24
5.38171E+00    7.31913E+24
5.39293E+00    7.31400E+24
5.40384E+00    7.30884E+24
5.50157E+00    7.25614E+24
5.58691E+00    7.20287E+24
5.66460E+00    7.15146E+24
5.73644E+00    7.10314E+24
5.80343E+00    7.05834E+24
5.86624E+00    7.01703E+24
5.92543E+00    6.97901E+24
5.98142E+00    6.94398E+24
6.03458E+00    6.91163E+24
6.08523E+00    6.88166E+24
6.13364E+00    6.85376E+24
6.18005E+00    6.82770E+24
6.22465E+00    6.80323E+24
6.26763E+00    6.78015E+24
6.30915E+00    6.75827E+24
6.34932E+00    6.73746E+24
6.42612E+00    6.69841E+24
6.49881E+00    6.66228E+24
6.56802E+00    6.62839E+24
6.63425E+00    6.59629E+24
6.69789E+00    6.56568E+24
6.75928E+00    6.53661E+24
6.81869E+00    6.50842E+24
6.87637E+00    6.48128E+24
6.93250E+00    6.45515E+24
6.98726E+00    6.42999E+24
7.04081E+00    6.40567E+24
7.09327E+00    6.38245E+24
7.14477E+00    6.36016E+24
7.19539E+00    6.33882E+24
7.24525E+00    6.31840E+24
7.29441E+00    6.29892E+24
7.34296E+00    6.28034E+24
7.39096E+00    6.26266E+24
7.43847E+00    6.24587E+24
7.48555E+00    6.22995E+24
7.60166E+00    6.19382E+24
7.71601E+00    6.16271E+24
7.82914E+00    6.13631E+24
7.94144E+00    6.11432E+24
8.05327E+00    6.09649E+24
8.16490E+00    6.08255E+24
8.27653E+00    6.07230E+24
8.38837E+00    6.06554E+24
8.61320E+00    6.06184E+24
8.84030E+00    6.07038E+24
9.07033E+00    6.09023E+24
9.30372E+00    6.12068E+24
9.54081E+00    6.16109E+24
9.78184E+00    6.21093E+24
1.00270E+01    6.26965E+24
1.02763E+01    6.33679E+24
1.05300E+01    6.41190E+24
1.07880E+01    6.49452E+24
1.10504E+01    6.58425E+24
1.13172E+01    6.68065E+24
1.15883E+01    6.78333E+24
1.18636E+01    6.89189E+24
1.21432E+01    7.00595E+24
1.24270E+01    7.12513E+24
